timestamp,cpu
2021-01-23T01:49:51.868Z,0.0197
2021-01-23T01:52:51.873Z,0.0217
2021-01-23T01:55:51.869Z,0.0317
2021-01-23T01:58:51.877Z,0.0356
2021-01-23T02:01:51.869Z,0.0368
2021-01-23T02:04:51.875Z,0.0341
2021-01-23T02:07:51.868Z,0.0433
2021-01-23T02:10:51.869Z,0.0459
2021-01-23T02:13:51.880Z,0.0506
2021-01-23T02:16:51.879Z,0.0645
2021-01-23T02:19:51.872Z,0.044000000000000004
2021-01-23T02:22:51.874Z,0.0448
2021-01-23T02:25:51.877Z,0.047
2021-01-23T02:28:51.878Z,0.0549
2021-01-23T02:31:51.876Z,0.0501
2021-01-23T02:34:51.874Z,0.0361
2021-01-23T02:37:51.867Z,0.022000000000000002
2021-01-23T02:40:51.882Z,0.0231
2021-01-23T02:43:51.867Z,0.024
2021-01-23T02:46:51.868Z,0.04
2021-01-23T02:49:51.881Z,0.0246
2021-01-23T02:52:51.872Z,0.0206
2021-01-23T02:55:51.881Z,0.0234
2021-01-23T02:58:51.869Z,0.0272
2021-01-23T03:01:51.876Z,0.0268
2021-01-23T03:04:51.882Z,0.021
2021-01-23T03:07:51.868Z,0.0249
2021-01-23T03:10:51.871Z,0.0218
2021-01-23T03:13:51.876Z,0.0249
2021-01-23T03:16:51.868Z,0.0398
2021-01-23T03:19:51.867Z,0.0204
2021-01-23T03:22:51.877Z,0.0208
2021-01-23T03:25:51.875Z,0.0273
2021-01-23T03:28:51.868Z,0.0276
2021-01-23T03:31:51.875Z,0.0255
2021-01-23T03:34:51.870Z,0.0221
2021-01-23T03:37:51.878Z,0.0185
2021-01-23T03:40:51.873Z,0.0225
2021-01-23T03:43:51.876Z,0.0245
2021-01-23T03:46:51.876Z,0.0411
2021-01-23T03:49:51.882Z,0.0213
2021-01-23T03:52:51.873Z,0.0211
2021-01-23T03:55:51.875Z,0.0216
2021-01-23T03:58:51.881Z,0.0255
2021-01-23T04:01:51.876Z,0.0286
2021-01-23T04:04:51.877Z,0.0219
2021-01-23T04:07:51.870Z,0.0212
2021-01-23T04:10:51.875Z,0.0223
2021-01-23T04:13:51.871Z,0.0255
2021-01-23T04:16:51.868Z,0.0404
2021-01-23T04:19:51.874Z,0.0233
2021-01-23T04:22:51.867Z,0.0201
2021-01-23T04:25:51.874Z,0.0226
2021-01-23T04:28:51.879Z,0.0337
2021-01-23T04:31:51.880Z,0.0284
2021-01-23T04:34:51.871Z,0.0262
2021-01-23T04:37:51.882Z,0.0349
2021-01-23T04:40:51.874Z,0.0324
2021-01-23T04:43:51.879Z,0.0273
2021-01-23T04:46:51.881Z,0.0463
2021-01-23T04:49:51.877Z,0.0236
2021-01-23T04:52:51.873Z,0.0245
2021-01-23T04:55:51.869Z,0.0301
2021-01-23T04:58:51.875Z,0.0352
2021-01-23T05:01:51.882Z,0.0409
2021-01-23T05:04:51.868Z,0.0472
2021-01-23T05:07:51.882Z,0.0256
2021-01-23T05:10:51.882Z,0.0281
2021-01-23T05:13:51.879Z,0.0335
2021-01-23T05:16:51.867Z,0.0514
2021-01-23T05:19:51.881Z,0.0276
2021-01-23T05:22:51.868Z,0.0286
2021-01-23T05:25:51.870Z,0.0289
2021-01-23T05:28:51.873Z,0.0323
2021-01-23T05:31:51.873Z,0.0314
2021-01-23T05:34:51.875Z,0.0257
2021-01-23T05:37:51.871Z,0.027000000000000003
2021-01-23T05:40:51.870Z,0.0302
2021-01-23T05:43:51.877Z,0.0307
2021-01-23T05:46:51.879Z,0.0466
2021-01-23T05:49:51.873Z,0.0277
2021-01-23T05:52:51.873Z,0.0255
2021-01-23T05:55:51.870Z,0.0285
2021-01-23T05:58:51.875Z,0.0329
2021-01-23T06:01:51.879Z,0.0268
2021-01-23T06:04:51.870Z,0.0193
2021-01-23T06:07:51.870Z,0.025
2021-01-23T06:10:51.870Z,0.0234
2021-01-23T06:13:51.874Z,0.027999999999999997
2021-01-23T06:16:51.875Z,0.0473
2021-01-23T06:19:51.882Z,0.0286
2021-01-23T06:22:51.867Z,0.0254
2021-01-23T06:25:51.867Z,0.0306
2021-01-23T06:28:51.876Z,0.0894
2021-01-23T06:31:51.873Z,0.0365
2021-01-23T06:34:51.868Z,0.0268
2021-01-23T06:37:51.870Z,0.0278
2021-01-23T06:40:51.873Z,0.0274
2021-01-23T06:43:51.872Z,0.0323
2021-01-23T06:46:51.877Z,0.0505
2021-01-23T06:49:51.881Z,0.0308
2021-01-23T06:52:51.871Z,0.0288
2021-01-23T06:55:51.872Z,0.0318
2021-01-23T06:58:51.870Z,0.0377
2021-01-23T07:01:51.870Z,0.038
2021-01-23T07:04:51.870Z,0.0275
2021-01-23T07:07:51.870Z,0.0259
2021-01-23T07:10:51.878Z,0.0274
2021-01-23T07:13:51.879Z,0.0316
2021-01-23T07:16:51.873Z,0.0512
2021-01-23T07:19:51.873Z,0.0299
2021-01-23T07:22:51.870Z,0.0253
2021-01-23T07:25:51.882Z,0.0272
2021-01-23T07:28:51.876Z,0.0295
2021-01-23T07:31:51.878Z,0.0323
2021-01-23T07:34:51.871Z,0.028999999999999998
2021-01-23T07:37:51.876Z,0.0274
2021-01-23T07:40:51.879Z,0.0305
2021-01-23T07:43:51.873Z,0.0278
2021-01-23T07:46:51.868Z,0.0512
2021-01-23T07:49:51.872Z,0.027999999999999997
2021-01-23T07:52:51.871Z,0.0334
2021-01-23T07:55:51.867Z,0.0316
2021-01-23T07:58:51.874Z,0.0371
2021-01-23T08:01:51.869Z,0.0335
2021-01-23T08:04:51.870Z,0.0263
2021-01-23T08:07:51.868Z,0.0266
2021-01-23T08:10:51.881Z,0.027999999999999997
2021-01-23T08:13:51.873Z,0.0326
2021-01-23T08:16:51.876Z,0.0539
2021-01-23T08:19:51.877Z,0.0262
2021-01-23T08:22:51.872Z,0.0256
2021-01-23T08:25:51.878Z,0.0269
2021-01-23T08:28:51.882Z,0.0338
2021-01-23T08:31:51.870Z,0.0338
2021-01-23T08:34:51.867Z,0.0288
2021-01-23T08:37:51.870Z,0.0261
2021-01-23T08:40:51.869Z,0.0289
2021-01-23T08:43:51.870Z,0.0295
2021-01-23T08:46:51.878Z,0.0491
2021-01-23T08:49:51.871Z,0.0307
2021-01-23T08:52:51.876Z,0.0311
2021-01-23T08:55:51.875Z,0.0325
2021-01-23T08:58:51.878Z,0.0412
2021-01-23T09:01:51.878Z,0.0351
2021-01-23T09:04:51.879Z,0.0338
2021-01-23T09:07:51.868Z,0.0326
2021-01-23T09:10:51.868Z,0.0297
2021-01-23T09:13:51.875Z,0.0329
2021-01-23T09:16:51.875Z,0.0519
2021-01-23T09:19:51.875Z,0.0303
2021-01-23T09:22:51.877Z,0.0278
2021-01-23T09:25:51.877Z,0.0316
2021-01-23T09:28:51.877Z,0.036000000000000004
2021-01-23T09:31:51.873Z,0.031
2021-01-23T09:34:51.874Z,0.0306
2021-01-23T09:37:51.870Z,0.0298
2021-01-23T09:40:51.871Z,0.0296
2021-01-23T09:43:51.874Z,0.0482
2021-01-23T09:46:51.870Z,0.052000000000000005
2021-01-23T09:49:51.875Z,0.0289
2021-01-23T09:52:51.881Z,0.0512
2021-01-23T09:55:51.869Z,0.0297
2021-01-23T09:58:51.874Z,0.0385
2021-01-23T10:01:51.867Z,0.0378
2021-01-23T10:04:51.881Z,0.0295
2021-01-23T10:07:51.870Z,0.0295
2021-01-23T10:10:51.870Z,0.0322
2021-01-23T10:13:51.868Z,0.035
2021-01-23T10:16:51.872Z,0.0521
2021-01-23T10:19:51.867Z,0.0323
2021-01-23T10:22:51.878Z,0.0303
2021-01-23T10:25:51.870Z,0.0295
2021-01-23T10:28:51.873Z,0.0352
2021-01-23T10:31:51.876Z,0.034
2021-01-23T10:34:51.870Z,0.0299
2021-01-23T10:37:51.881Z,0.0312
2021-01-23T10:40:51.873Z,0.0317
2021-01-23T10:43:51.878Z,0.0324
2021-01-23T10:46:51.880Z,0.0493
2021-01-23T10:49:51.881Z,0.0333
2021-01-23T10:52:51.880Z,0.0326
2021-01-23T10:55:51.875Z,0.1128
2021-01-23T10:58:51.878Z,0.0797
2021-01-23T11:01:51.875Z,0.1211
2021-01-23T11:04:51.871Z,0.05
2021-01-23T11:07:51.875Z,0.0277
2021-01-23T11:10:51.876Z,0.03
2021-01-23T11:13:51.875Z,0.0358
2021-01-23T11:16:51.870Z,0.0499
2021-01-23T11:19:51.870Z,0.0279
2021-01-23T11:22:51.868Z,0.0283
2021-01-23T11:25:51.877Z,0.0299
2021-01-23T11:28:51.868Z,0.0331
2021-01-23T11:31:51.876Z,0.0368
2021-01-23T11:34:51.868Z,0.0292
2021-01-23T11:37:51.870Z,0.0283
2021-01-23T11:40:51.877Z,0.0308
2021-01-23T11:43:51.869Z,0.0327
2021-01-23T11:46:51.868Z,0.0521
2021-01-23T11:49:51.870Z,0.0328
2021-01-23T11:52:51.875Z,0.0323
2021-01-23T11:55:51.867Z,0.0296
2021-01-23T11:58:51.877Z,0.0344
2021-01-23T12:01:51.869Z,0.0377
2021-01-23T12:04:51.871Z,0.0289
2021-01-23T12:07:51.873Z,0.032
2021-01-23T12:10:51.872Z,0.0278
2021-01-23T12:13:51.880Z,0.0344
2021-01-23T12:16:51.873Z,0.0515
2021-01-23T12:19:51.880Z,0.0276
2021-01-23T12:22:51.874Z,0.027999999999999997
2021-01-23T12:25:51.868Z,0.033
2021-01-23T12:28:51.872Z,0.0298
2021-01-23T12:31:51.874Z,0.0331
2021-01-23T12:34:51.877Z,0.0319
2021-01-23T12:37:51.874Z,0.0288
2021-01-23T12:40:51.871Z,0.0326
2021-01-23T12:43:51.872Z,0.0344
2021-01-23T12:46:51.871Z,0.05
2021-01-23T12:49:51.872Z,0.0394
2021-01-23T12:52:51.871Z,0.0392
2021-01-23T12:55:51.878Z,0.0171
2021-01-23T12:58:51.871Z,0.0208
2021-01-23T13:01:51.869Z,0.0222
2021-01-23T13:04:51.882Z,0.0142
2021-01-23T13:07:51.877Z,0.0108
2021-01-23T13:10:51.878Z,0.0103
2021-01-23T13:13:51.876Z,0.0134
2021-01-23T13:16:51.882Z,0.0308
2021-01-23T13:19:51.867Z,0.0143
2021-01-23T13:22:51.874Z,0.0143
2021-01-23T13:25:51.877Z,0.0148
2021-01-23T13:28:51.880Z,0.0174
2021-01-23T13:31:51.880Z,0.0203
2021-01-23T13:34:51.880Z,0.0137
2021-01-23T13:37:51.882Z,0.0134
2021-01-23T13:40:51.881Z,0.0142
2021-01-23T13:43:51.869Z,0.0152
2021-01-23T13:46:51.870Z,0.151
2021-01-23T13:49:51.870Z,0.2305
2021-01-23T13:52:51.868Z,0.2053
2021-01-23T13:55:51.879Z,0.2256
2021-01-23T13:58:51.882Z,0.221
2021-01-23T14:01:51.877Z,0.1962
2021-01-23T14:04:51.876Z,0.1435
2021-01-23T14:07:51.880Z,0.2519
2021-01-23T14:10:51.881Z,0.2421
2021-01-23T14:13:51.868Z,0.13
2021-01-23T14:16:51.873Z,0.2001
2021-01-23T14:19:51.881Z,0.1714
2021-01-23T14:22:51.869Z,0.2463
2021-01-23T14:25:51.875Z,0.2419
2021-01-23T14:28:51.868Z,0.073
2021-01-23T14:31:51.882Z,0.0324
2021-01-23T14:34:51.871Z,0.0147
2021-01-23T14:37:51.873Z,0.0119
2021-01-23T14:40:51.876Z,0.0135
2021-01-23T14:43:51.871Z,0.015
2021-01-23T14:46:51.881Z,0.0328
2021-01-23T14:49:51.870Z,0.013999999999999999
2021-01-23T14:52:51.874Z,0.0112
2021-01-23T14:55:51.874Z,0.012
2021-01-23T14:58:51.868Z,0.0169
2021-01-23T15:01:51.876Z,0.0192
2021-01-23T15:04:51.872Z,0.0136
2021-01-23T15:07:51.879Z,0.0141
2021-01-23T15:10:51.873Z,0.0149
2021-01-23T15:13:51.876Z,0.0164
2021-01-23T15:16:51.871Z,0.0332
2021-01-23T15:19:51.872Z,0.0134
2021-01-23T15:22:51.872Z,0.0126
2021-01-23T15:25:51.882Z,0.0157
2021-01-23T15:28:51.868Z,0.0204
2021-01-23T15:31:51.882Z,0.0225
2021-01-23T15:34:51.882Z,0.0143
2021-01-23T15:37:51.878Z,0.0133
2021-01-23T15:40:51.874Z,0.0152
2021-01-23T15:43:51.881Z,0.0166
2021-01-23T15:46:51.873Z,0.0349
2021-01-23T15:49:51.878Z,0.0133
2021-01-23T15:52:51.879Z,0.0131
2021-01-23T15:55:51.872Z,0.0139
2021-01-23T15:58:51.869Z,0.0207
2021-01-23T16:01:51.881Z,0.0208
2021-01-23T16:04:51.874Z,0.0133
2021-01-23T16:07:51.877Z,0.0129
2021-01-23T16:10:51.877Z,0.0125
2021-01-23T16:13:51.869Z,0.0149
2021-01-23T16:16:51.868Z,0.035
2021-01-23T16:19:51.871Z,0.0141
2021-01-23T16:22:51.877Z,0.0126
2021-01-23T16:25:51.872Z,0.0146
2021-01-23T16:28:51.877Z,0.018000000000000002
2021-01-23T16:31:51.869Z,0.0206
2021-01-23T16:34:51.882Z,0.013999999999999999
2021-01-23T16:37:51.874Z,0.0137
2021-01-23T16:40:51.868Z,0.0232
2021-01-23T16:43:51.871Z,0.0139
2021-01-23T16:46:51.876Z,0.0331
2021-01-23T16:49:51.872Z,0.0126
2021-01-23T16:52:51.868Z,0.0169
2021-01-23T16:55:51.869Z,0.0143
2021-01-23T16:58:51.872Z,0.023
2021-01-23T17:01:51.881Z,0.0237
2021-01-23T17:04:51.874Z,0.0132
2021-01-23T17:07:51.881Z,0.0133
2021-01-23T17:10:51.869Z,0.0134
2021-01-23T17:13:51.886Z,0.0178
2021-01-23T17:16:51.868Z,0.0346
2021-01-23T17:19:51.877Z,0.0113
2021-01-23T17:22:51.870Z,0.011000000000000001
2021-01-23T17:25:51.877Z,0.0123
2021-01-23T17:28:51.874Z,0.016
2021-01-23T17:31:51.882Z,0.0217
2021-01-23T17:34:51.878Z,0.0159
2021-01-23T17:37:51.876Z,0.0131
2021-01-23T17:40:51.873Z,0.017
2021-01-23T17:43:51.872Z,0.0131
2021-01-23T17:46:51.879Z,0.0335
2021-01-23T17:49:51.882Z,0.0217
2021-01-23T17:52:51.880Z,0.013000000000000001
2021-01-23T17:55:51.868Z,0.0131
2021-01-23T17:58:51.870Z,0.0201
2021-01-23T18:01:51.878Z,0.0221
2021-01-23T18:04:51.878Z,0.0124
2021-01-23T18:07:51.875Z,0.0153
2021-01-23T18:10:51.873Z,0.0134
2021-01-23T18:13:51.878Z,0.0151
2021-01-23T18:16:51.880Z,0.0352
2021-01-23T18:19:51.867Z,0.0116
2021-01-23T18:22:51.873Z,0.0136
2021-01-23T18:25:51.871Z,0.0162
2021-01-23T18:28:51.877Z,0.0177
2021-01-23T18:31:51.876Z,0.0281
2021-01-23T18:34:51.873Z,0.013999999999999999
2021-01-23T18:37:51.869Z,0.0123
2021-01-23T18:40:51.867Z,0.017
2021-01-23T18:43:51.881Z,0.0193
2021-01-23T18:46:51.870Z,0.0326
2021-01-23T18:49:51.870Z,0.0146
2021-01-23T18:52:51.878Z,0.0124
2021-01-23T18:55:51.872Z,0.0119
2021-01-23T18:58:51.873Z,0.0158
2021-01-23T19:01:51.879Z,0.0181
2021-01-23T19:04:51.875Z,0.0248
2021-01-23T19:07:51.881Z,0.0634
2021-01-23T19:10:51.882Z,0.037000000000000005
2021-01-23T19:13:51.870Z,0.0222
2021-01-23T19:16:51.875Z,0.0378
2021-01-23T19:19:51.876Z,0.0505
2021-01-23T19:22:51.882Z,0.0792
2021-01-23T19:25:51.868Z,0.0993
2021-01-23T19:28:51.880Z,0.113
2021-01-23T19:31:51.868Z,0.0761
2021-01-23T19:34:51.882Z,0.0646
2021-01-23T19:37:51.872Z,0.0241
2021-01-23T19:40:51.874Z,0.0339
2021-01-23T19:43:51.877Z,0.0403
2021-01-23T19:46:51.869Z,0.0475
2021-01-23T19:49:51.876Z,0.084
2021-01-23T19:52:51.878Z,0.115
2021-01-23T19:55:51.880Z,0.0586
2021-01-23T19:57:36.521Z,0.0
2021-01-23T20:00:36.529Z,0.3366
2021-01-23T20:03:36.537Z,0.2533
2021-01-23T20:06:36.531Z,0.0775
2021-01-23T20:09:36.528Z,0.1027
2021-01-23T20:12:36.532Z,0.1955
2021-01-23T20:15:36.528Z,0.1942
2021-01-23T20:18:36.537Z,0.2942
2021-01-23T20:21:36.531Z,0.3169
2021-01-23T20:24:36.535Z,0.265
2021-01-23T20:27:36.529Z,0.2857
2021-01-23T20:30:36.534Z,0.2887
2021-01-23T20:33:36.529Z,0.2687
2021-01-23T20:36:36.528Z,0.2738
2021-01-23T20:39:36.526Z,0.27899999999999997
2021-01-23T20:42:36.530Z,0.2709
2021-01-23T20:45:36.532Z,0.2992
2021-01-23T20:48:36.526Z,0.3024
2021-01-23T20:51:36.529Z,0.1979
2021-01-23T20:54:36.526Z,0.1396
2021-01-23T20:57:36.528Z,0.1464
2021-01-23T21:00:36.534Z,0.1536
2021-01-23T21:03:36.529Z,0.1331
2021-01-23T21:06:36.535Z,0.1317
2021-01-23T21:09:36.525Z,0.1919
2021-01-23T21:12:36.530Z,0.1735
2021-01-23T21:15:36.522Z,0.0374
2021-01-23T21:18:36.527Z,0.0062
2021-01-23T21:21:36.522Z,0.0073
2021-01-23T21:24:36.525Z,0.0063
2021-01-23T21:27:36.529Z,0.0197
2021-01-23T21:30:36.525Z,0.0177
2021-01-23T21:33:36.531Z,0.0063
2021-01-23T21:36:36.522Z,0.0106
2021-01-23T21:39:36.523Z,0.0075
2021-01-23T21:42:36.534Z,0.017
2021-01-23T21:45:36.527Z,0.0921
2021-01-23T21:48:36.521Z,0.1451
2021-01-23T21:51:36.536Z,0.1103
2021-01-23T21:54:36.528Z,0.0425
2021-01-23T21:57:36.532Z,0.0193
2021-01-23T22:00:36.522Z,0.019
2021-01-23T22:03:36.522Z,0.0074
2021-01-23T22:06:36.523Z,0.0129
2021-01-23T22:09:36.523Z,0.0096
2021-01-23T22:12:36.527Z,0.0066
2021-01-23T22:15:36.533Z,0.0128
2021-01-23T22:18:36.530Z,0.0066
2021-01-23T22:21:36.529Z,0.0077
2021-01-23T22:24:36.534Z,0.0096
2021-01-23T22:27:36.535Z,0.0198
2021-01-23T22:30:36.528Z,0.0269
2021-01-23T22:33:36.524Z,0.0058
2021-01-23T22:36:36.531Z,0.008
2021-01-23T22:39:36.523Z,0.0068
2021-01-23T22:42:36.521Z,0.0101
2021-01-23T22:45:36.530Z,0.0109
2021-01-23T22:48:36.532Z,0.0052
2021-01-23T22:51:36.522Z,0.0078
2021-01-23T22:54:36.530Z,0.006
2021-01-23T22:57:36.532Z,0.0177
2021-01-23T23:00:36.531Z,0.0198
2021-01-23T23:03:36.532Z,0.0059
2021-01-23T23:06:36.535Z,0.0068
2021-01-23T23:09:36.527Z,0.0069
2021-01-23T23:12:36.531Z,0.0057
2021-01-23T23:15:36.527Z,0.008
2021-01-23T23:18:36.526Z,0.0071
2021-01-23T23:21:36.537Z,0.0058
2021-01-23T23:24:36.536Z,0.0051
2021-01-23T23:27:36.526Z,0.0173
2021-01-23T23:30:36.536Z,0.0159
2021-01-23T23:33:36.532Z,0.0066
2021-01-23T23:36:36.523Z,0.0086
2021-01-23T23:39:36.523Z,0.0069
2021-01-23T23:42:36.534Z,0.0051
2021-01-23T23:45:36.529Z,0.006999999999999999
2021-01-23T23:48:36.528Z,0.0048
2021-01-23T23:51:36.524Z,0.005
2021-01-23T23:54:36.534Z,0.0074
2021-01-23T23:57:36.534Z,0.0168
2021-01-24T00:00:36.536Z,0.0153
2021-01-24T00:03:36.523Z,0.0085
2021-01-24T00:06:36.528Z,0.0088
2021-01-24T00:09:36.535Z,0.0085
2021-01-24T00:12:36.527Z,0.0104
2021-01-24T00:15:36.536Z,0.0125
2021-01-24T00:18:36.528Z,0.0065
2021-01-24T00:21:36.525Z,0.0076
2021-01-24T00:24:36.536Z,0.006999999999999999
2021-01-24T00:27:36.524Z,0.024
2021-01-24T00:30:36.525Z,0.0236
2021-01-24T00:33:36.532Z,0.0085
2021-01-24T00:36:36.535Z,0.0084
2021-01-24T00:39:36.531Z,0.0095
2021-01-24T00:42:36.531Z,0.0086
2021-01-24T00:45:36.530Z,0.0099
2021-01-24T00:48:36.528Z,0.0096
2021-01-24T00:51:36.533Z,0.0077
2021-01-24T00:54:36.523Z,0.0077
2021-01-24T00:57:36.535Z,0.0204
2021-01-24T01:00:36.533Z,0.0251
2021-01-24T01:03:36.528Z,0.0476
2021-01-24T01:06:36.531Z,0.0901
2021-01-24T01:09:36.533Z,0.1045
2021-01-24T01:12:36.523Z,0.0093
2021-01-24T01:15:36.532Z,0.0116
2021-01-24T01:18:36.527Z,0.0114
2021-01-24T01:21:36.526Z,0.0091
2021-01-24T01:24:36.528Z,0.0099
2021-01-24T01:27:36.527Z,0.0218
2021-01-24T01:30:36.542Z,0.025
2021-01-24T01:33:36.529Z,0.0089
2021-01-24T01:36:36.524Z,0.0087
2021-01-24T01:39:36.524Z,0.0092
2021-01-24T01:42:36.529Z,0.0106
2021-01-24T01:45:36.528Z,0.0114
2021-01-24T01:48:36.524Z,0.0084
2021-01-24T01:51:36.532Z,0.0099
2021-01-24T01:54:36.536Z,0.009000000000000001
2021-01-24T01:57:36.530Z,0.0235
2021-01-24T02:00:36.533Z,0.027999999999999997
2021-01-24T02:03:36.537Z,0.0112
2021-01-24T02:06:36.534Z,0.0119
2021-01-24T02:09:36.537Z,0.0088
2021-01-24T02:12:36.525Z,0.0085
2021-01-24T02:15:36.533Z,0.0136
2021-01-24T02:18:36.528Z,0.0115
2021-01-24T02:21:36.524Z,0.0098
2021-01-24T02:24:36.524Z,0.0099
2021-01-24T02:27:36.535Z,0.0214
2021-01-24T02:30:36.521Z,0.0226
2021-01-24T02:33:36.527Z,0.0089
2021-01-24T02:36:36.522Z,0.0117
2021-01-24T02:39:36.529Z,0.0101
2021-01-24T02:42:36.529Z,0.0094
2021-01-24T02:45:36.529Z,0.0119
2021-01-24T02:48:36.524Z,0.0086
2021-01-24T02:51:36.524Z,0.0098
2021-01-24T02:54:36.528Z,0.0111
2021-01-24T02:57:36.532Z,0.0218
2021-01-24T03:00:36.535Z,0.0249
2021-01-24T03:03:36.523Z,0.0116
2021-01-24T03:06:36.524Z,0.011000000000000001
2021-01-24T03:09:36.526Z,0.0142
2021-01-24T03:12:36.536Z,0.0132
2021-01-24T03:15:36.526Z,0.0148
2021-01-24T03:18:36.524Z,0.0103
2021-01-24T03:21:36.536Z,0.0109
2021-01-24T03:24:36.531Z,0.011000000000000001
2021-01-24T03:27:36.521Z,0.022000000000000002
2021-01-24T03:30:36.531Z,0.0259
2021-01-24T03:33:36.525Z,0.0129
2021-01-24T03:36:36.525Z,0.0128
2021-01-24T03:39:36.529Z,0.0104
2021-01-24T03:42:36.533Z,0.0104
2021-01-24T03:45:36.532Z,0.0159
2021-01-24T03:48:36.526Z,0.0131
2021-01-24T03:51:36.533Z,0.0108
2021-01-24T03:54:36.529Z,0.0111
2021-01-24T03:57:36.535Z,0.0229
2021-01-24T04:00:36.522Z,0.0266
2021-01-24T04:03:36.527Z,0.0107
2021-01-24T04:06:36.536Z,0.0143
2021-01-24T04:09:36.534Z,0.0134
2021-01-24T04:12:36.522Z,0.0117
2021-01-24T04:15:36.522Z,0.0132
2021-01-24T04:18:36.530Z,0.0107
2021-01-24T04:21:36.529Z,0.011000000000000001
2021-01-24T04:24:36.536Z,0.0116
2021-01-24T04:27:36.526Z,0.0238
2021-01-24T04:30:36.532Z,0.0224
2021-01-24T04:33:36.535Z,0.0124
2021-01-24T04:36:36.535Z,0.0135
2021-01-24T04:39:36.530Z,0.0247
2021-01-24T04:42:36.534Z,0.0251
2021-01-24T04:45:36.533Z,0.0187
2021-01-24T04:48:36.528Z,0.0198
2021-01-24T04:51:36.534Z,0.0794
2021-01-24T04:54:36.527Z,0.0104
2021-01-24T04:57:36.523Z,0.0226
2021-01-24T05:00:36.522Z,0.0386
2021-01-24T05:03:36.531Z,0.0122
2021-01-24T05:06:36.534Z,0.0114
2021-01-24T05:09:36.527Z,0.0111
2021-01-24T05:12:36.533Z,0.0109
2021-01-24T05:15:36.527Z,0.0128
2021-01-24T05:18:36.523Z,0.013000000000000001
2021-01-24T05:21:36.525Z,0.0121
2021-01-24T05:24:36.529Z,0.0116
2021-01-24T05:27:36.527Z,0.0257
2021-01-24T05:30:36.523Z,0.0317
2021-01-24T05:33:36.525Z,0.0117
2021-01-24T05:36:36.534Z,0.0138
2021-01-24T05:39:36.531Z,0.0134
2021-01-24T05:42:36.527Z,0.0141
2021-01-24T05:45:36.532Z,0.0172
2021-01-24T05:48:36.534Z,0.0111
2021-01-24T05:51:36.528Z,0.012
2021-01-24T05:54:36.526Z,0.015
2021-01-24T05:57:36.532Z,0.0265
2021-01-24T06:00:36.526Z,0.0276
2021-01-24T06:03:36.535Z,0.0107
2021-01-24T06:06:36.535Z,0.0116
2021-01-24T06:09:36.535Z,0.0116
2021-01-24T06:12:36.526Z,0.0139
2021-01-24T06:15:36.531Z,0.0159
2021-01-24T06:18:36.529Z,0.0124
2021-01-24T06:21:36.535Z,0.0127
2021-01-24T06:24:36.535Z,0.0156
2021-01-24T06:27:36.536Z,0.0272
2021-01-24T06:30:36.523Z,0.0366
2021-01-24T06:33:36.532Z,0.0141
2021-01-24T06:36:36.536Z,0.0127
2021-01-24T06:39:36.533Z,0.0115
2021-01-24T06:42:36.537Z,0.0133
2021-01-24T06:45:36.533Z,0.0172
2021-01-24T06:48:36.534Z,0.0152
2021-01-24T06:51:36.532Z,0.0139
2021-01-24T06:54:36.534Z,0.0122
2021-01-24T06:57:36.533Z,0.0262
2021-01-24T07:00:36.531Z,0.0367
2021-01-24T07:03:36.528Z,0.0137
2021-01-24T07:06:36.526Z,0.0186
2021-01-24T07:09:36.533Z,0.0142
2021-01-24T07:12:36.536Z,0.0124
2021-01-24T07:15:36.541Z,0.0147
2021-01-24T07:18:36.534Z,0.0135
2021-01-24T07:21:36.530Z,0.0127
2021-01-24T07:24:36.536Z,0.0142
2021-01-24T07:27:36.532Z,0.0258
2021-01-24T07:30:36.529Z,0.0444
2021-01-24T07:33:36.522Z,0.0334
2021-01-24T07:36:36.532Z,0.0453
2021-01-24T07:39:36.535Z,0.0529
2021-01-24T07:42:36.533Z,0.0272
2021-01-24T07:45:36.525Z,0.037000000000000005
2021-01-24T07:48:36.526Z,0.0205
2021-01-24T07:51:36.531Z,0.0627
2021-01-24T07:54:36.534Z,0.0271
2021-01-24T07:57:36.533Z,0.0565
2021-01-24T08:00:36.533Z,0.0579
2021-01-24T08:03:36.525Z,0.0437
2021-01-24T08:06:36.524Z,0.0579
2021-01-24T08:09:36.523Z,0.040999999999999995
2021-01-24T08:12:36.531Z,0.0118
2021-01-24T08:15:36.529Z,0.0172
2021-01-24T08:18:36.531Z,0.0139
2021-01-24T08:21:36.536Z,0.0141
2021-01-24T08:24:36.532Z,0.0143
2021-01-24T08:27:36.535Z,0.0289
2021-01-24T08:30:36.523Z,0.0357
2021-01-24T08:33:36.524Z,0.0141
2021-01-24T08:36:36.523Z,0.0184
2021-01-24T08:39:36.529Z,0.0147
2021-01-24T08:42:36.533Z,0.0218
2021-01-24T08:45:36.524Z,0.0552
2021-01-24T08:48:36.522Z,0.0544
2021-01-24T08:51:36.529Z,0.0543
2021-01-24T08:54:36.523Z,0.0577
2021-01-24T08:57:36.535Z,0.0695
2021-01-24T09:00:36.523Z,0.0661
2021-01-24T09:03:36.527Z,0.0447
2021-01-24T09:06:36.529Z,0.0551
2021-01-24T09:09:36.524Z,0.0575
2021-01-24T09:12:36.527Z,0.0667
2021-01-24T09:15:36.523Z,0.0638
2021-01-24T09:18:36.529Z,0.0501
2021-01-24T09:21:36.533Z,0.0584
