maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex.1,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
27,16,0.0,11.6,6,1,96,05:24 PM,05:44 AM,06:45 AM,06:10 PM,15,19,19,19,23,12,78,0.0,1017,19,10,89,14
27,16,0.0,11.6,6,1,96,05:24 PM,05:44 AM,06:45 AM,06:10 PM,15,18,18,18,21,11,81,0.0,1017,18,10,93,13
27,16,0.0,11.6,6,1,96,05:24 PM,05:44 AM,06:45 AM,06:10 PM,15,18,18,18,20,10,83,0.0,1016,17,10,97,12
27,15,0.0,11.6,6,1,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,15,17,17,17,19,8,85,0.0,1016,17,10,100,11
27,15,0.0,11.6,6,1,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,15,17,17,17,15,11,89,0.0,1016,16,7,100,9
27,15,0.0,11.6,6,1,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,15,17,17,17,12,14,92,0.0,1016,16,5,99,7
27,15,0.0,11.6,6,1,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,16,16,16,16,8,17,96,0.0,1016,15,2,99,5
27,15,0.0,11.6,6,1,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,15,17,17,17,11,14,89,0.0,1017,17,5,94,8
27,15,0.0,11.6,6,1,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,15,19,19,19,13,10,82,0.0,1017,18,7,88,10
27,15,0.0,11.6,6,5,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,15,20,20,20,15,6,76,0.0,1017,19,10,83,13
27,15,0.0,11.6,6,6,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,14,22,22,22,16,10,66,0.0,1017,21,10,81,14
27,15,0.0,11.6,6,6,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,14,24,24,24,17,14,56,0.0,1017,24,10,79,15
27,15,0.0,11.6,6,7,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,13,26,26,26,18,18,46,0.0,1017,26,10,78,16
27,15,0.0,11.6,6,7,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,13,26,26,26,18,18,45,0.0,1016,26,10,86,16
27,15,0.0,11.6,6,7,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,13,27,27,26,19,17,44,0.0,1015,26,10,94,16
27,15,0.0,11.6,6,7,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,13,27,27,27,19,17,43,0.0,1014,27,10,102,16
27,15,0.0,11.6,6,7,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,14,26,26,26,15,21,50,0.0,1014,25,10,101,13
27,15,0.0,11.6,6,6,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,15,26,26,25,12,26,57,0.0,1015,24,10,100,9
27,15,0.0,11.6,6,6,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,16,25,25,23,9,31,63,0.0,1015,23,10,99,6
27,15,0.0,11.6,6,6,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,16,24,24,23,12,35,66,0.0,1015,22,10,99,8
27,15,0.0,11.6,6,6,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,16,22,22,22,15,40,68,0.0,1016,21,10,98,10
27,15,0.0,11.6,6,6,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,15,21,21,21,19,45,71,0.0,1017,21,10,98,12
27,15,0.0,11.6,6,1,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,15,20,20,20,19,38,73,0.0,1018,20,10,94,12
27,15,0.0,11.6,6,1,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,15,20,20,20,19,32,76,0.0,1018,19,10,89,12
27,15,0.0,11.6,6,1,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,15,19,19,19,19,25,78,0.0,1019,19,10,85,12
27,15,0.0,11.6,6,1,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,16,19,19,19,17,16,81,0.0,1019,18,10,81,12
27,15,0.0,11.6,6,1,100,06:31 PM,06:46 AM,06:45 AM,06:10 PM,16,19,19,19,15,8,83,0.0,1018,18,10,77,11
27,15,0.0,11.6,6,1,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,16,19,19,19,12,0,86,0.0,1018,17,10,74,10
27,15,0.0,11.6,6,1,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,16,18,18,18,12,1,89,0.0,1018,16,7,75,9
27,15,0.0,11.6,6,1,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,16,17,17,17,11,2,92,0.0,1018,15,5,76,8
27,15,0.0,11.6,6,1,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,16,17,17,17,11,3,95,0.0,1018,15,2,77,6
27,15,0.0,11.6,6,1,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,15,18,18,18,12,2,85,0.0,1018,16,5,72,8
27,15,0.0,11.6,6,1,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,14,19,19,19,13,1,75,0.0,1019,18,7,67,10
27,15,0.0,11.6,6,5,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,13,20,20,20,14,0,64,0.0,1019,19,10,62,12
27,15,0.0,11.6,6,6,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,12,22,22,22,16,1,55,0.0,1019,21,10,69,14
27,15,0.0,11.6,6,6,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,11,24,24,24,18,2,45,0.0,1019,23,10,75,15
27,15,0.0,11.6,6,7,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,9,25,25,25,19,3,36,0.0,1018,25,10,82,17
27,15,0.0,11.6,6,7,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,9,26,26,26,21,3,35,0.0,1017,26,10,85,18
27,15,0.0,11.6,6,7,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,9,26,26,26,23,4,33,0.0,1016,26,10,88,20
27,15,0.0,11.6,6,7,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,9,26,26,27,25,4,32,0.0,1016,27,10,91,22
27,15,0.0,11.6,6,7,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,10,26,26,26,21,6,38,0.0,1016,25,10,90,18
27,15,0.0,11.6,6,6,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,11,25,25,25,17,9,43,0.0,1016,24,10,89,13
27,15,0.0,11.6,6,6,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,12,25,25,23,14,11,49,0.0,1016,23,10,88,9
27,15,0.0,11.6,6,6,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,12,22,23,22,17,12,54,0.0,1017,22,10,87,11
27,15,0.0,11.6,6,6,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,12,20,21,20,21,14,58,0.0,1017,20,10,86,12
27,15,0.0,11.6,6,5,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,12,19,19,19,25,15,62,0.0,1018,19,10,85,13
27,15,0.0,11.6,6,1,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,12,19,19,19,21,10,66,0.0,1019,18,10,79,12
27,15,0.0,11.6,6,1,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,13,18,18,18,16,5,70,0.0,1019,17,10,73,10
27,15,0.0,11.6,6,1,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,13,18,18,18,12,0,73,0.0,1019,16,10,68,8
27,15,0.0,11.6,6,1,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,13,17,17,17,15,0,77,0.0,1019,16,10,70,9
27,15,0.0,11.6,6,1,89,07:36 PM,07:42 AM,06:45 AM,06:11 PM,13,17,17,17,18,0,80,0.0,1019,15,10,73,11
26,14,0.0,11.6,5,1,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,13,16,16,16,20,0,84,0.0,1019,15,10,76,12
26,14,0.0,11.6,5,1,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,13,15,15,15,18,5,88,0.0,1019,14,7,79,11
26,14,0.0,11.6,5,1,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,14,15,15,15,16,11,92,0.0,1019,14,5,82,9
26,14,0.0,11.6,5,1,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,14,14,15,14,14,16,95,0.0,1019,14,2,85,8
26,14,0.0,11.6,5,1,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,14,16,16,16,18,11,88,0.0,1019,15,5,86,12
26,14,0.0,11.6,5,1,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,14,17,17,17,22,5,80,0.0,1020,17,7,87,16
26,14,0.0,11.6,5,5,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,13,18,18,18,26,0,73,0.0,1020,18,10,89,20
26,14,0.0,11.6,5,6,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,13,20,21,20,26,4,63,0.0,1020,20,10,90,21
26,14,0.0,11.6,5,6,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,12,23,23,23,26,8,54,0.0,1019,23,10,91,22
26,14,0.0,11.6,5,6,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,12,25,25,25,27,12,45,0.0,1019,25,10,92,23
26,14,0.0,11.6,5,7,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,12,26,26,25,28,12,43,0.0,1018,25,10,91,24
26,14,0.0,11.6,5,7,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,12,26,26,26,29,12,42,0.0,1017,26,10,91,25
26,14,0.0,11.6,5,7,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,12,26,26,26,30,12,41,0.0,1017,26,10,91,26
26,14,0.0,11.6,5,6,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,12,26,26,25,24,12,44,0.0,1016,25,10,87,20
26,14,0.0,11.6,5,6,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,12,25,25,24,19,12,47,0.0,1016,24,10,82,15
26,14,0.0,11.6,5,6,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,13,25,25,23,13,12,51,0.0,1016,23,10,78,9
26,14,0.0,11.6,5,6,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,12,22,23,22,18,13,55,0.0,1017,21,10,77,11
26,14,0.0,11.6,5,6,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,12,20,21,20,22,14,58,0.0,1018,20,10,75,13
26,14,0.0,11.6,5,5,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,11,19,19,19,26,15,62,0.0,1019,19,10,74,14
26,14,0.0,11.6,5,1,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,12,18,18,18,24,11,68,0.0,1019,18,10,71,13
26,14,0.0,11.6,5,1,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,13,18,18,18,22,7,73,0.0,1019,17,10,69,12
26,14,0.0,11.6,5,1,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,13,17,17,17,19,4,79,0.0,1020,16,10,66,11
26,14,0.0,11.6,5,1,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,14,16,16,16,19,19,84,0.0,1020,16,7,68,11
26,14,0.0,11.6,5,1,82,08:35 PM,08:31 AM,06:45 AM,06:11 PM,14,16,16,16,19,34,90,0.0,1019,16,5,69,11
25,14,0.0,10.2,4,1,75,09:31 PM,09:17 AM,06:45 AM,06:12 PM,15,16,16,16,18,49,96,0.0,1019,15,2,71,10
25,14,0.0,10.2,4,1,75,09:31 PM,09:17 AM,06:45 AM,06:12 PM,15,15,15,15,15,66,97,0.0,1019,15,1,57,8
25,14,0.0,10.2,4,1,75,09:31 PM,09:17 AM,06:45 AM,06:12 PM,15,15,15,15,11,83,97,0.0,1019,15,1,44,6
25,14,0.0,10.2,4,1,75,09:31 PM,09:17 AM,06:45 AM,06:12 PM,15,15,15,15,8,100,98,0.0,1019,14,0,30,4
25,14,0.0,10.2,4,1,75,09:31 PM,09:17 AM,06:45 AM,06:12 PM,14,16,16,16,13,69,90,0.0,1019,16,3,47,9
25,14,0.0,10.2,4,1,75,09:31 PM,09:17 AM,06:45 AM,06:12 PM,14,18,17,18,18,39,82,0.0,1019,17,7,63,14
